ORDER|ID|UPDATE|STATUS|MOTIVE|INTEREST_RATE|AMOUNT|CAT|CP|DELIVERY_SCORE
5290,0|2125|00:00.0|NOT RESPOND||||||
5291,0|2126|49:29.6|RESPONSE||||||
5292,0|2126|44:33.0|RISK||||||
5293,0|2126|12:05.4|REJECTED|USAGE|||||
5294,0|2127|02:48.6|RESPONSE||||||
5295,0|2127|52:11.8|RISK||||||
5296,0|2127|55:26.1|APPROVED|PLASTIC|31,0|28400,0|39,0||
5297,0|2127|57:59.9|DELIVERED|||||44100,0|1,0
5302,0|2128|00:00.0|NOT RESPOND||||||
5303,0|2131|53:26.6|RESPONSE||||||
5304,0|2131|29:34.5|RISK||||||
5305,0|2131|45:47.3|APPROVED|DIGITAL|31,0|17300,0|32,0||
5310,0|2132|25:17.1|RESPONSE||||||
5311,0|2132|36:24.0|RISK||||||
5312,0|2132|58:56.9|REJECTED|INCOME|||||
5313,0|2135|04:36.8|RESPONSE||||||
5314,0|2135|51:59.4|RISK||||||
5315,0|2135|22:06.4|REJECTED|USAGE|||||
5316,0|2137|37:51.1|RESPONSE||||||
5317,0|2137|01:36.2|RISK||||||
5318,0|2137|53:15.6|REJECTED|EMPTY|||||
5319,0|2138|11:43.1|RESPONSE||||||
5320,0|2138|48:13.8|RISK||||||
5321,0|2138|38:34.9|REJECTED|USAGE|||||
5322,0|2139|00:00.0|NOT RESPOND||||||
5323,0|2141|51:24.9|RESPONSE||||||
5324,0|2141|32:16.8|RISK||||||
5325,0|2141|54:54.0|APPROVED|DIGITAL|33,0|59300,0|49,0||
5327,0|2142|00:00.0|NOT RESPOND||||||
5328,0|2143|53:21.9|RESPONSE||||||
5329,0|2143|07:51.2|RISK||||||
5330,0|2143|37:19.6|APPROVED|DIGITAL|46,0|2500,0|45,0||
5332,0|2144|00:00.0|NOT RESPOND||||||
5333,0|2145|00:00.0|NOT RESPOND||||||
5334,0|2146|53:26.1|RESPONSE||||||
5335,0|2146|14:17.8|RISK||||||
5336,0|2146|07:39.9|REJECTED|USAGE|||||
5337,0|2148|00:00.0|NOT RESPOND||||||
5338,0|2150|00:00.0|NOT RESPOND||||||
5339,0|2152|43:10.2|RESPONSE||||||
5340,0|2152|19:34.2|RISK||||||
5341,0|2152|44:01.0|APPROVED|PLASTIC|42,0|11300,0|47,0||
5342,0|2152|17:02.2|DELIVERED|||||11560,0|1,0
5343,0|2153|00:00.0|NOT RESPOND||||||
5344,0|2156|52:47.6|RESPONSE||||||
5345,0|2156|57:44.5|RISK||||||
5346,0|2156|41:25.1|APPROVED|PLASTIC|43,0|4600,0|48,0||
5347,0|2156|06:26.7|DELIVERED|||||44100,0|1,0
5348,0|2157|27:24.7|RESPONSE||||||
5349,0|2157|23:44.3|RISK||||||
5350,0|2157|04:20.4|REJECTED|MOP|||||
5351,0|2158|31:43.2|RESPONSE||||||
5352,0|2158|53:41.3|RISK||||||
5353,0|2158|51:48.5|APPROVED|DIGITAL|35,0|35800,0|34,0||
5354,0|2159|00:00.0|NOT RESPOND||||||
5355,0|2160|35:23.9|RESPONSE||||||
5356,0|2160|04:38.2|RISK||||||
5357,0|2160|58:54.5|APPROVED|PLASTIC|36,0|700,0|48,0||
5358,0|2160|33:31.2|DELIVERED|||||11560,0|2,0
5363,0|2162|20:50.3|RESPONSE||||||
5364,0|2162|09:44.2|RISK||||||
5365,0|2162|06:43.1|APPROVED|DIGITAL|48,0|9300,0|44,0||
5371,0|2163|22:15.2|RESPONSE||||||
5372,0|2163|36:16.8|RISK||||||
5373,0|2163|16:48.1|APPROVED|PLASTIC|46,0|26200,0|41,0||
5374,0|2163|22:30.2|DELIVERED|||||64000,0|2,0
5380,0|2164|35:18.0|RESPONSE||||||
5381,0|2164|10:07.7|RISK||||||
5382,0|2164|01:07.3|APPROVED|PLASTIC|46,0|49500,0|47,0||
5383,0|2164|53:18.9|DELIVERED|||||11560,0|1,0
5388,0|2168|35:56.3|RESPONSE||||||
5389,0|2168|06:36.7|RISK||||||
5390,0|2168|59:26.0|APPROVED|DIGITAL|37,0|35800,0|37,0||
5392,0|2170|56:26.9|RESPONSE||||||
5393,0|2170|34:05.8|RISK||||||
5394,0|2170|03:30.3|APPROVED|PLASTIC|33,0|3800,0|48,0||
5395,0|2170|45:18.3|DELIVERED|||||44100,0|3,0
5400,0|2171|22:52.6|RESPONSE||||||
5401,0|2171|06:44.6|RISK||||||
5402,0|2171|15:19.6|APPROVED|PLASTIC|48,0|600,0|48,0||
5403,0|2171|25:07.8|DELIVERED|||||44100,0|2,0
5408,0|2172|26:20.6|RESPONSE||||||
5409,0|2172|15:55.8|RISK||||||
5410,0|2172|14:53.0|APPROVED|PLASTIC|35,0|2100,0|32,0||
5411,0|2172|30:04.6|DELIVERED|||||53100,0|4,0
5414,0|2174|33:17.5|RESPONSE||||||
5415,0|2174|55:04.8|RISK||||||
5416,0|2174|33:21.0|REJECTED|MOP|||||
5417,0|2175|19:46.6|RESPONSE||||||
5418,0|2175|30:26.0|RISK||||||
5419,0|2175|25:41.7|APPROVED|PLASTIC|31,0|51400,0|30,0||
5420,0|2175|50:12.9|DELIVERED|||||53100,0|3,0
5421,0|2177|00:00.0|NOT RESPOND||||||
5422,0|2178|22:46.8|RESPONSE||||||
5423,0|2178|42:05.4|RISK||||||
5424,0|2178|52:47.2|APPROVED|DIGITAL|42,0|2200,0|36,0||
5427,0|2179|51:08.4|RESPONSE||||||
5428,0|2179|26:52.3|RISK||||||
5429,0|2179|09:02.5|APPROVED|PLASTIC|40,0|6400,0|37,0||
5430,0|2179|21:50.5|DELIVERED|||||53100,0|3,0
5431,0|2181|00:00.0|NOT RESPOND||||||
5432,0|2182|51:54.3|RESPONSE||||||
5433,0|2182|02:31.9|RISK||||||
5434,0|2182|18:19.1|APPROVED|DIGITAL|31,0|17500,0|35,0||
5435,0|2185|25:14.1|RESPONSE||||||
5436,0|2185|49:46.8|RISK||||||
5437,0|2185|20:20.2|APPROVED|DIGITAL|33,0|9900,0|35,0||
5440,0|2187|00:00.0|NOT RESPOND||||||
5441,0|2188|54:31.8|RESPONSE||||||
5442,0|2188|46:34.2|RISK||||||
5443,0|2188|46:10.9|APPROVED|PLASTIC|41,0|1100,0|32,0||
5444,0|2188|19:14.7|DELIVERED|||||11560,0|3,0
5446,0|2189|21:23.2|RESPONSE||||||
5447,0|2189|30:12.5|RISK||||||
5448,0|2189|53:48.5|REJECTED|EMPTY|||||
5449,0|2191|05:33.3|RESPONSE||||||
5450,0|2191|20:53.8|RISK||||||
5451,0|2191|53:39.2|REJECTED|EMPTY|||||
5452,0|2192|00:00.0|NOT RESPOND||||||
5453,0|2195|37:54.6|RESPONSE||||||
5454,0|2195|17:56.8|RISK||||||
5455,0|2195|30:22.1|REJECTED|INCOME|||||
5456,0|2196|50:33.1|RESPONSE||||||
5457,0|2196|40:38.4|RISK||||||
5458,0|2196|49:54.8|APPROVED|PLASTIC|49,0|16100,0|49,0||
5459,0|2196|24:30.8|DELIVERED|||||11560,0|2,0
5461,0|2197|28:42.7|RESPONSE||||||
5462,0|2197|47:01.6|RISK||||||
5463,0|2197|41:41.6|REJECTED|MOP|||||
5464,0|2199|49:36.1|RESPONSE||||||
5465,0|2199|42:58.1|RISK||||||
5466,0|2199|29:55.9|APPROVED|PLASTIC|42,0|2400,0|39,0||
5467,0|2199|41:30.8|DELIVERED|||||64000,0|1,0
5470,0|2201|00:00.0|NOT RESPOND||||||
5471,0|2203|00:37.3|RESPONSE||||||
5472,0|2203|24:28.0|RISK||||||
5473,0|2203|47:57.5|REJECTED|EMPTY|||||
5474,0|2204|00:00.0|NOT RESPOND||||||
5475,0|2205|07:43.6|RESPONSE||||||
5476,0|2205|03:50.1|RISK||||||
5477,0|2205|06:50.0|APPROVED|DIGITAL|33,0|1600,0|31,0||
5479,0|2207|00:00.0|NOT RESPOND||||||
5480,0|2209|38:08.3|RESPONSE||||||
5481,0|2209|31:58.2|RISK||||||
5482,0|2209|06:33.0|APPROVED|PLASTIC|39,0|5500,0|46,0||
5483,0|2209|50:53.6|DELIVERED|||||53100,0|1,0
5485,0|2211|10:13.2|RESPONSE||||||
5486,0|2211|46:49.7|RISK||||||
5487,0|2211|50:33.1|APPROVED|PLASTIC|33,0|23600,0|30,0||
5488,0|2211|22:54.7|DELIVERED|||||44100,0|0,0
5489,0|2213|00:00.0|NOT RESPOND||||||
5490,0|2214|00:00.0|NOT RESPOND||||||
5491,0|2215|00:00.0|NOT RESPOND||||||
5492,0|2216|53:03.8|RESPONSE||||||
5493,0|2216|48:20.0|RISK||||||
5494,0|2216|03:37.7|APPROVED|DIGITAL|31,0|12100,0|35,0||
5496,0|2217|20:03.3|RESPONSE||||||
5497,0|2217|05:57.0|RISK||||||
5498,0|2217|48:31.8|REJECTED|INCOME|||||
5499,0|2218|00:00.0|NOT RESPOND||||||
5500,0|2219|00:00.0|NOT RESPOND||||||
5501,0|2220|14:56.0|RESPONSE||||||
5502,0|2220|21:20.2|RISK||||||
5503,0|2220|48:55.8|REJECTED|USAGE|||||
5504,0|2223|00:00.0|NOT RESPOND||||||
5505,0|2224|00:00.0|NOT RESPOND||||||
5506,0|2226|36:42.4|RESPONSE||||||
5507,0|2226|46:44.5|RISK||||||
5508,0|2226|00:38.9|APPROVED|PLASTIC|41,0|28300,0|47,0||
5509,0|2226|49:49.3|DELIVERED|||||44100,0|2,0
5511,0|2227|00:00.0|NOT RESPOND||||||
5512,0|2228|45:32.3|RESPONSE||||||
5513,0|2228|48:02.4|RISK||||||
5514,0|2228|57:24.2|APPROVED|DIGITAL|42,0|15400,0|39,0||
5517,0|2229|00:00.0|NOT RESPOND||||||
5518,0|2230|31:49.8|RESPONSE||||||
5519,0|2230|19:56.4|RISK||||||
5520,0|2230|30:51.5|REJECTED|MOP|||||
5521,0|2231|00:00.0|NOT RESPOND||||||
5522,0|2232|26:19.2|RESPONSE||||||
5523,0|2232|12:52.5|RISK||||||
5524,0|2232|07:15.8|REJECTED|EMPTY|||||
5525,0|2233|24:53.5|RESPONSE||||||
5526,0|2233|47:32.5|RISK||||||
5527,0|2233|59:44.6|REJECTED|USAGE|||||
5528,0|2234|42:01.4|RESPONSE||||||
5529,0|2234|03:58.5|RISK||||||
5530,0|2234|27:09.7|APPROVED|DIGITAL|49,0|41000,0|40,0||
5531,0|2235|52:05.3|RESPONSE||||||
5532,0|2235|49:38.7|RISK||||||
5533,0|2235|46:21.6|REJECTED|USAGE|||||
5534,0|2236|58:03.2|RESPONSE||||||
5535,0|2236|11:53.4|RISK||||||
5536,0|2236|34:48.5|APPROVED|PLASTIC|34,0|200,0|37,0||
5537,0|2236|01:45.2|DELIVERED|||||44100,0|2,0
5538,0|2237|51:50.7|RESPONSE||||||
5539,0|2237|56:34.0|RISK||||||
5540,0|2237|43:55.4|APPROVED|DIGITAL|45,0|13900,0|38,0||
5546,0|2239|27:44.7|RESPONSE||||||
5547,0|2239|20:41.1|RISK||||||
5548,0|2239|28:46.0|APPROVED|DIGITAL|48,0|36800,0|36,0||
5552,0|2240|58:08.9|RESPONSE||||||
5553,0|2240|08:45.5|RISK||||||
5554,0|2240|07:31.8|APPROVED|PLASTIC|46,0|9500,0|47,0||
5555,0|2240|07:19.6|DELIVERED|||||64000,0|3,0
5557,0|2241|34:14.6|RESPONSE||||||
5558,0|2241|41:38.4|RISK||||||
5559,0|2241|19:08.4|APPROVED|PLASTIC|42,0|18300,0|35,0||
5560,0|2241|04:36.8|DELIVERED|||||44100,0|1,0
5562,0|2243|08:22.9|RESPONSE||||||
5563,0|2243|40:34.2|RISK||||||
5564,0|2243|22:08.8|REJECTED|USAGE|||||
5565,0|2246|13:24.8|RESPONSE||||||
5566,0|2246|39:15.1|RISK||||||
5567,0|2246|46:29.9|APPROVED|DIGITAL|41,0|100,0|37,0||
5573,0|2249|43:41.6|RESPONSE||||||
5574,0|2249|16:39.6|RISK||||||
5575,0|2249|32:51.3|APPROVED|PLASTIC|38,0|3000,0|42,0||
5576,0|2249|45:40.2|DELIVERED|||||44100,0|3,0
5578,0|2250|35:13.0|RESPONSE||||||
5579,0|2250|41:54.7|RISK||||||
5580,0|2250|15:54.4|APPROVED|PLASTIC|47,0|2700,0|31,0||
5581,0|2250|44:03.9|DELIVERED|||||53100,0|3,0
5587,0|2253|47:16.8|RESPONSE||||||
5588,0|2253|25:47.4|RISK||||||
5589,0|2253|18:14.2|REJECTED|USAGE|||||
5590,0|2254|00:00.0|NOT RESPOND||||||
5591,0|2255|11:25.0|RESPONSE||||||
5592,0|2255|16:31.4|RISK||||||
5593,0|2255|39:24.3|APPROVED|DIGITAL|49,0|12900,0|33,0||
5599,0|2256|32:41.0|RESPONSE||||||
5600,0|2256|43:12.0|RISK||||||
5601,0|2256|54:15.7|REJECTED|INCOME|||||
5602,0|2257|00:00.0|NOT RESPOND||||||
5603,0|2258|59:45.9|RESPONSE||||||
5604,0|2258|23:49.7|RISK||||||
5605,0|2258|43:09.2|REJECTED|INCOME|||||
5606,0|2261|04:30.9|RESPONSE||||||
5607,0|2261|12:26.8|RISK||||||
5608,0|2261|29:11.7|APPROVED|PLASTIC|30,0|6600,0|40,0||
5609,0|2261|16:48.8|DELIVERED|||||64000,0|3,0
5610,0|2264|31:14.2|RESPONSE||||||
5611,0|2264|52:56.5|RISK||||||
5612,0|2264|31:24.7|REJECTED|USAGE|||||
5613,0|2266|08:47.6|RESPONSE||||||
5614,0|2266|52:27.9|RISK||||||
5615,0|2266|07:35.6|APPROVED|PLASTIC|37,0|700,0|45,0||
5616,0|2266|58:09.7|DELIVERED|||||11560,0|4,0
5618,0|2268|00:00.0|NOT RESPOND||||||
5619,0|2269|00:00.0|NOT RESPOND||||||
5620,0|2270|10:37.5|RESPONSE||||||
5621,0|2270|25:42.9|RISK||||||
5622,0|2270|08:49.2|APPROVED|PLASTIC|49,0|4400,0|37,0||
5623,0|2270|49:11.1|DELIVERED|||||11560,0|0,0
5629,0|2271|22:41.6|RESPONSE||||||
5630,0|2271|17:00.1|RISK||||||
5631,0|2271|55:25.8|APPROVED|PLASTIC|37,0|20800,0|48,0||
5632,0|2271|46:44.3|DELIVERED|||||53100,0|1,0
5634,0|2272|42:09.9|RESPONSE||||||
5635,0|2272|27:02.3|RISK||||||
5636,0|2272|28:00.2|APPROVED|PLASTIC|40,0|75400,0|32,0||
5637,0|2272|36:00.0|DELIVERED|||||44100,0|1,0
5641,0|2273|34:47.1|RESPONSE||||||
5642,0|2273|36:12.9|RISK||||||
5643,0|2273|31:57.9|APPROVED|PLASTIC|49,0|6500,0|38,0||
5644,0|2273|10:00.4|DELIVERED|||||53100,0|2,0
5649,0|2274|07:30.0|RESPONSE||||||
5650,0|2274|31:40.2|RISK||||||
5651,0|2274|52:42.6|APPROVED|PLASTIC|49,0|10100,0|43,0||
5652,0|2274|00:05.5|DELIVERED|||||11560,0|0,0
5657,0|2278|00:00.0|NOT RESPOND||||||
5658,0|2279|28:23.7|RESPONSE||||||
5659,0|2279|35:36.5|RISK||||||
5660,0|2279|53:10.1|REJECTED|INCOME|||||
5661,0|2280|48:00.3|RESPONSE||||||
5662,0|2280|03:43.3|RISK||||||
5663,0|2280|52:48.8|APPROVED|DIGITAL|41,0|26400,0|49,0||
5664,0|2283|10:53.1|RESPONSE||||||
5665,0|2283|34:30.5|RISK||||||
5666,0|2283|40:43.7|APPROVED|PLASTIC|33,0|39100,0|47,0||
5667,0|2283|33:41.7|DELIVERED|||||53100,0|2,0
5672,0|2284|58:12.2|RESPONSE||||||
5673,0|2284|54:30.1|RISK||||||
5674,0|2284|26:49.3|APPROVED|PLASTIC|44,0|7200,0|39,0||
5675,0|2284|03:22.9|DELIVERED|||||44100,0|0,0
5680,0|2286|21:04.5|RESPONSE||||||
5681,0|2286|27:54.3|RISK||||||
5682,0|2286|30:50.4|REJECTED|EMPTY|||||
5683,0|2287|34:36.7|RESPONSE||||||
5684,0|2287|43:37.0|RISK||||||
5685,0|2287|12:10.5|APPROVED|DIGITAL|31,0|11700,0|37,0||
5689,0|2288|46:14.9|RESPONSE||||||
5690,0|2288|56:06.2|RISK||||||
5691,0|2288|53:08.6|APPROVED|DIGITAL|34,0|16400,0|47,0||
5697,0|2290|00:00.0|NOT RESPOND||||||
5698,0|2291|00:00.0|NOT RESPOND||||||
5699,0|2292|17:47.4|RESPONSE||||||
5700,0|2292|31:44.0|RISK||||||
5701,0|2292|26:00.0|APPROVED|PLASTIC|40,0|9500,0|49,0||
5702,0|2292|40:36.5|DELIVERED|||||44100,0|3,0
5703,0|2294|25:58.3|RESPONSE||||||
5704,0|2294|37:47.9|RISK||||||
5705,0|2294|57:18.3|APPROVED|DIGITAL|39,0|26300,0|36,0||
5710,0|2295|00:00.0|NOT RESPOND||||||
5711,0|2296|49:35.4|RESPONSE||||||
5712,0|2296|42:09.2|RISK||||||
5713,0|2296|50:09.1|REJECTED|USAGE|||||
5714,0|2297|00:00.0|NOT RESPOND||||||
5715,0|2298|00:00.0|NOT RESPOND||||||
5716,0|2299|37:49.0|RESPONSE||||||
5717,0|2299|19:48.8|RISK||||||
5718,0|2299|12:16.1|APPROVED|PLASTIC|42,0|61600,0|30,0||
5719,0|2299|02:23.2|DELIVERED|||||44100,0|3,0
5723,0|2300|00:00.0|NOT RESPOND||||||
5724,0|2301|01:43.0|RESPONSE||||||
5725,0|2301|07:32.2|RISK||||||
5726,0|2301|28:13.7|APPROVED|PLASTIC|45,0|4500,0|49,0||
5727,0|2301|50:35.4|DELIVERED|||||53100,0|3,0
5732,0|2303|37:54.8|RESPONSE||||||
5733,0|2303|54:24.2|RISK||||||
5734,0|2303|24:21.2|APPROVED|DIGITAL|38,0|3900,0|48,0||
5740,0|2305|43:11.1|RESPONSE||||||
5741,0|2305|22:37.3|RISK||||||
5742,0|2305|44:26.4|REJECTED|INCOME|||||
5743,0|2306|31:38.5|RESPONSE||||||
5744,0|2306|45:30.0|RISK||||||
5745,0|2306|32:46.6|APPROVED|DIGITAL|48,0|500,0|42,0||
5749,0|2308|26:35.3|RESPONSE||||||
5750,0|2308|29:00.7|RISK||||||
5751,0|2308|53:45.1|REJECTED|INCOME|||||
5752,0|2309|12:00.7|RESPONSE||||||
5753,0|2309|37:09.6|RISK||||||
5754,0|2309|40:06.1|REJECTED|MOP|||||
5755,0|2311|34:37.7|RESPONSE||||||
5756,0|2311|48:13.6|RISK||||||
5757,0|2311|29:58.2|APPROVED|DIGITAL|40,0|22600,0|30,0||
5762,0|2313|12:20.0|RESPONSE||||||
5763,0|2313|59:10.6|RISK||||||
5764,0|2313|35:42.6|REJECTED|EMPTY|||||
5765,0|2314|00:00.0|NOT RESPOND||||||
5766,0|2315|00:00.0|NOT RESPOND||||||
5767,0|2316|42:45.2|RESPONSE||||||
5768,0|2316|12:45.8|RISK||||||
5769,0|2316|19:08.6|APPROVED|DIGITAL|46,0|10100,0|38,0||
5775,0|2318|57:46.5|RESPONSE||||||
5776,0|2318|38:30.4|RISK||||||
5777,0|2318|49:24.6|APPROVED|PLASTIC|39,0|26000,0|37,0||
5778,0|2318|02:30.5|DELIVERED|||||64000,0|2,0
5784,0|2319|21:27.5|RESPONSE||||||
5785,0|2319|35:50.9|RISK||||||
5786,0|2319|32:46.8|APPROVED|DIGITAL|32,0|13600,0|47,0||
5792,0|2320|00:00.0|NOT RESPOND||||||
5793,0|2327|41:09.1|RESPONSE||||||
5794,0|2327|30:24.3|RISK||||||
5795,0|2327|52:51.9|APPROVED|PLASTIC|30,0|19400,0|49,0||
5796,0|2327|14:48.4|DELIVERED|||||11560,0|3,0
5799,0|2329|18:22.1|RESPONSE||||||
5800,0|2329|26:35.3|RISK||||||
5801,0|2329|24:33.7|APPROVED|PLASTIC|33,0|34500,0|37,0||
5802,0|2329|55:21.6|DELIVERED|||||11560,0|3,0
5805,0|2330|39:04.3|RESPONSE||||||
5806,0|2330|18:48.4|RISK||||||
5807,0|2330|49:34.7|REJECTED|EMPTY|||||
5808,0|2331|22:09.7|RESPONSE||||||
5809,0|2331|30:16.4|RISK||||||
5810,0|2331|39:08.3|APPROVED|DIGITAL|37,0|4800,0|48,0||
5815,0|2332|25:17.6|RESPONSE||||||
5816,0|2332|11:53.1|RISK||||||
5817,0|2332|35:27.2|REJECTED|MOP|||||
5818,0|2333|00:00.0|NOT RESPOND||||||
5819,0|2334|00:00.0|NOT RESPOND||||||
5820,0|2336|21:00.3|RESPONSE||||||
5821,0|2336|35:37.5|RISK||||||
5822,0|2336|27:31.4|REJECTED|MOP|||||
5823,0|2338|30:30.6|RESPONSE||||||
5824,0|2338|52:59.7|RISK||||||
5825,0|2338|19:30.6|REJECTED|USAGE|||||
5826,0|2339|53:38.0|RESPONSE||||||
5827,0|2339|12:56.3|RISK||||||
5828,0|2339|26:33.9|REJECTED|USAGE|||||
5829,0|2341|51:23.6|RESPONSE||||||
5830,0|2341|26:35.1|RISK||||||
5831,0|2341|10:54.8|APPROVED|PLASTIC|33,0|5800,0|34,0||
5832,0|2341|32:48.0|DELIVERED|||||64000,0|3,0
5834,0|2343|48:53.0|RESPONSE||||||
5835,0|2343|33:07.0|RISK||||||
5836,0|2343|09:48.3|APPROVED|PLASTIC|48,0|15700,0|48,0||
5837,0|2343|16:48.4|DELIVERED|||||11560,0|4,0
5841,0|2345|00:00.0|NOT RESPOND||||||
5842,0|2346|43:18.0|RESPONSE||||||
5843,0|2346|25:26.9|RISK||||||
5844,0|2346|50:00.6|REJECTED|MOP|||||
5845,0|2350|42:44.3|RESPONSE||||||
5846,0|2350|36:54.4|RISK||||||
5847,0|2350|22:08.5|APPROVED|PLASTIC|39,0|60400,0|44,0||
5848,0|2350|50:26.9|DELIVERED|||||53100,0|3,0
5852,0|2351|12:24.7|RESPONSE||||||
5853,0|2351|00:37.5|RISK||||||
5854,0|2351|54:51.3|REJECTED|EMPTY|||||
5855,0|2352|32:35.2|RESPONSE||||||
5856,0|2352|30:06.2|RISK||||||
5857,0|2352|45:34.3|APPROVED|PLASTIC|30,0|3300,0|42,0||
5858,0|2352|00:51.9|DELIVERED|||||53100,0|1,0
5861,0|2353|49:27.3|RESPONSE||||||
5862,0|2353|51:21.1|RISK||||||
5863,0|2353|16:00.3|REJECTED|MOP|||||
5864,0|2355|36:20.0|RESPONSE||||||
5865,0|2355|06:09.2|RISK||||||
5866,0|2355|16:45.3|APPROVED|PLASTIC|39,0|10500,0|39,0||
5867,0|2355|07:12.8|DELIVERED|||||44100,0|0,0
5870,0|2358|49:07.2|RESPONSE||||||
5871,0|2358|01:57.4|RISK||||||
5872,0|2358|23:25.8|APPROVED|PLASTIC|49,0|600,0|48,0||
5873,0|2358|41:44.6|DELIVERED|||||11560,0|3,0
5879,0|2359|20:20.4|RESPONSE||||||
5880,0|2359|16:42.9|RISK||||||
5881,0|2359|21:24.0|APPROVED|PLASTIC|43,0|900,0|39,0||
5882,0|2359|45:55.5|DELIVERED|||||44100,0|3,0
5884,0|2360|49:28.0|RESPONSE||||||
5885,0|2360|37:35.9|RISK||||||
5886,0|2360|39:55.0|REJECTED|USAGE|||||
5887,0|2362|27:42.6|RESPONSE||||||
5888,0|2362|28:30.1|RISK||||||
5889,0|2362|09:30.8|REJECTED|MOP|||||
5890,0|2364|48:15.2|RESPONSE||||||
5891,0|2364|36:10.0|RISK||||||
5892,0|2364|04:18.8|REJECTED|INCOME|||||
5893,0|2365|57:52.0|RESPONSE||||||
5894,0|2365|40:51.9|RISK||||||
5895,0|2365|36:38.1|APPROVED|PLASTIC|46,0|33900,0|43,0||
5896,0|2365|05:23.2|DELIVERED|||||11560,0|1,0
5901,0|2366|41:17.1|RESPONSE||||||
5902,0|2366|22:04.8|RISK||||||
5903,0|2366|20:28.6|APPROVED|DIGITAL|36,0|17500,0|49,0||
5905,0|2367|18:14.5|RESPONSE||||||
5906,0|2367|54:55.5|RISK||||||
5907,0|2367|02:24.3|APPROVED|DIGITAL|36,0|10700,0|34,0||
5909,0|2370|26:56.9|RESPONSE||||||
5910,0|2370|38:22.1|RISK||||||
5911,0|2370|36:16.4|APPROVED|PLASTIC|45,0|2300,0|40,0||
5912,0|2370|39:50.1|DELIVERED|||||44100,0|0,0
5916,0|2371|00:00.0|NOT RESPOND||||||
5917,0|2372|00:00.0|NOT RESPOND||||||
5918,0|2373|18:16.2|RESPONSE||||||
5919,0|2373|36:17.6|RISK||||||
5920,0|2373|50:21.1|REJECTED|INCOME|||||
5921,0|2375|44:00.4|RESPONSE||||||
5922,0|2375|08:44.7|RISK||||||
5923,0|2375|44:58.5|APPROVED|PLASTIC|33,0|2900,0|36,0||
5924,0|2375|10:56.0|DELIVERED|||||53100,0|1,0
5925,0|2376|51:36.7|RESPONSE||||||
5926,0|2376|51:08.2|RISK||||||
5927,0|2376|47:42.7|REJECTED|INCOME|||||
5928,0|2377|00:00.0|NOT RESPOND||||||
5929,0|2381|55:25.9|RESPONSE||||||
5930,0|2381|18:19.6|RISK||||||
5931,0|2381|01:59.8|REJECTED|EMPTY|||||
5932,0|2383|29:28.5|RESPONSE||||||
5933,0|2383|25:52.1|RISK||||||
5934,0|2383|34:35.5|APPROVED|PLASTIC|39,0|11800,0|45,0||
5935,0|2383|32:18.8|DELIVERED|||||44620,0|2,0
5940,0|2384|58:53.6|RESPONSE||||||
5941,0|2384|33:12.5|RISK||||||
5942,0|2384|44:09.9|REJECTED|EMPTY|||||
5943,0|2386|00:00.0|NOT RESPOND||||||
5944,0|2387|00:00.0|NOT RESPOND||||||
5945,0|2388|28:25.9|RESPONSE||||||
5946,0|2388|05:57.7|RISK||||||
5947,0|2388|45:07.3|APPROVED|PLASTIC|47,0|9400,0|46,0||
5948,0|2388|32:13.7|DELIVERED|||||44100,0|3,0
5953,0|2390|37:23.6|RESPONSE||||||
5954,0|2390|22:08.2|RISK||||||
5955,0|2390|26:11.4|REJECTED|EMPTY|||||
5956,0|2391|39:32.2|RESPONSE||||||
5957,0|2391|56:14.3|RISK||||||
5958,0|2391|00:52.5|APPROVED|PLASTIC|32,0|19600,0|46,0||
5959,0|2391|29:07.1|DELIVERED|||||53100,0|2,0
5965,0|2392|26:15.7|RESPONSE||||||
5966,0|2392|34:58.9|RISK||||||
5967,0|2392|56:01.1|APPROVED|DIGITAL|37,0|100,0|41,0||
5973,0|2395|00:25.4|RESPONSE||||||
5974,0|2395|19:35.7|RISK||||||
5975,0|2395|53:58.2|APPROVED|PLASTIC|46,0|6400,0|30,0||
5976,0|2395|42:40.9|DELIVERED|||||53100,0|2,0
5982,0|2396|19:01.2|RESPONSE||||||
5983,0|2396|40:54.5|RISK||||||
5984,0|2396|26:33.3|APPROVED|DIGITAL|30,0|34600,0|41,0||
5986,0|2398|12:55.6|RESPONSE||||||
5987,0|2398|40:31.2|RISK||||||
5988,0|2398|36:05.8|APPROVED|DIGITAL|33,0|18200,0|31,0||
5991,0|2399|13:31.5|RESPONSE||||||
5992,0|2399|33:32.3|RISK||||||
5993,0|2399|04:46.5|APPROVED|PLASTIC|38,0|18400,0|34,0||
5994,0|2399|20:52.3|DELIVERED|||||44100,0|1,0
5995,0|2401|00:00.0|NOT RESPOND||||||
5996,0|2402|50:42.3|RESPONSE||||||
5997,0|2402|30:46.9|RISK||||||
5998,0|2402|27:06.7|REJECTED|USAGE|||||
5999,0|2404|00:00.0|NOT RESPOND||||||
6000,0|2405|12:52.2|RESPONSE||||||
6001,0|2405|37:49.6|RISK||||||
6002,0|2405|25:00.3|APPROVED|PLASTIC|48,0|18800,0|38,0||
6003,0|2405|19:18.1|DELIVERED|||||44620,0|3,0
6006,0|2406|00:00.0|NOT RESPOND||||||
6007,0|2407|47:12.2|RESPONSE||||||
6008,0|2407|36:42.2|RISK||||||
6009,0|2407|09:39.4|REJECTED|INCOME|||||
