ORDER|ID|UPDATE|STATUS|TXN
11480|4522|11:24.0|TX|1004,669126
11501|4529|08:31.6|TX|79,21874992
11502|4529|08:14.9|TX|112,796887
11510|4536|32:05.6|TX|1001,937587
11511|4536|58:23.9|TX|271,5416983
11512|4536|28:18.7|TX|104,1773554
11513|4536|43:15.3|TX|112623,1933
11521|4539|44:53.7|TX|908,9797518
11522|4539|25:47.6|TX|83,78684359
11523|4539|41:13.9|TX|1016,3472
11524|4539|12:11.3|TX|93,13610925
11525|4539|39:21.7|TX|49,20711665
11529|4541|41:57.0|TX|189,5066362
11530|4541|28:58.8|TX|416,1705095
11535|4544|45:25.2|TX|379,6230851
11536|4544|32:17.7|TX|589,5760706
11537|4544|00:01.9|TX|412498,5232
11557|4555|57:44.2|TX|13,71082916
11558|4555|31:29.1|TX|441,4958711
11559|4555|50:45.8|TX|36080,30428
11560|4555|30:32.1|TX|9873,356514
11564|4556|25:35.0|TX|682,4534024
11565|4556|41:38.5|TX|336,4350459
11566|4556|22:30.3|TX|332,3808966
11567|4556|10:13.9|TX|2517,587713
11568|4556|42:01.0|TX|315,1373382
11572|4557|39:04.4|TX|194,9486525
11584|4562|22:24.7|TX|330,8764294
11585|4562|10:23.5|TX|34,85280196
11590|4563|12:25.8|TX|717,8372266
11591|4563|23:42.2|TX|170,5988575
11592|4563|45:08.9|TX|25,14301494
11593|4563|28:14.8|TX|151,2288607
11594|4563|15:24.1|TX|11,80979326
11610|4575|55:54.0|TX|1651,441078
11611|4575|06:08.9|TX|12,02143861
11612|4575|26:14.3|TX|242,3212453
11621|4577|36:49.7|TX|6380,627078
11622|4577|50:52.5|TX|479,4470525
11626|4578|29:09.7|TX|15381,65176
11631|4579|57:32.8|TX|88,33547927
11632|4579|54:54.7|TX|123,2138686
11633|4579|14:52.4|TX|625,0627324
11634|4579|37:25.6|TX|2648,186089
11635|4579|35:32.6|TX|11051,70031
11653|4593|51:16.1|TX|330,9404485
11654|4593|22:22.9|TX|1926,045302
11655|4593|08:59.6|TX|17,44106132
11656|4593|38:54.8|TX|80,66161576
11657|4593|42:06.3|TX|199,3409027
11665|4595|12:28.0|TX|1334,019036
11666|4595|13:27.0|TX|1108,138115
11667|4595|56:19.3|TX|422,5284055
11668|4595|42:00.9|TX|9,605207273
11672|4596|17:58.5|TX|2355,013555
11682|4600|49:07.7|TX|210,1832078
11683|4600|12:31.4|TX|454,2293786
11689|4602|21:47.5|TX|363,8615063
11690|4602|11:59.6|TX|2922,503262
11694|4603|47:01.7|TX|42,44761017
11695|4603|52:34.6|TX|258,2261545
11696|4603|55:30.9|TX|2,51551427
11697|4603|23:36.2|TX|12256,15953
11705|4607|25:14.6|TX|60,93478032
11706|4607|12:21.6|TX|3613,537609
11707|4607|33:44.9|TX|1104,2487
11708|4607|39:06.0|TX|3170,962317
11715|4610|47:40.1|TX|63,08411065
11716|4610|15:59.3|TX|365,0440637
11721|4612|36:15.2|TX|25827,2222
11722|4612|21:33.0|TX|9631,054797
11723|4612|54:53.1|TX|683,0987082
11728|4614|36:29.6|TX|14,00658522
11729|4614|37:09.5|TX|72,29302899
11730|4614|01:39.2|TX|867,9530317
11735|4616|47:55.3|TX|28,61829122
11736|4616|16:54.3|TX|815,9391849
11748|4621|09:24.8|TX|868,398512
11763|4627|26:28.8|TX|225,5778773
11764|4627|48:42.2|TX|1359,646909
11765|4627|22:15.9|TX|127,3200081
11771|4633|22:23.9|TX|3278,06183
11772|4633|49:06.4|TX|65723,62328
11773|4633|49:24.1|TX|32,49210886
11774|4633|04:24.2|TX|78,98933087
11775|4633|50:19.4|TX|897,9863556
11780|4634|48:31.8|TX|602,0429206
11781|4634|46:09.6|TX|169,780166
11782|4634|12:01.1|TX|137,7632014
11783|4634|52:00.6|TX|8107,843638
11787|4636|44:02.6|TX|103,6769375
11788|4636|44:13.6|TX|208,5764831
11792|4638|51:15.7|TX|238,7698594
11793|4638|41:51.9|TX|439,7087759
11800|4643|29:27.2|TX|73,86768501
11801|4643|02:51.5|TX|193,6473532
11802|4643|30:16.8|TX|210,2238113
11803|4643|25:02.6|TX|306,4800051
11809|4649|26:31.2|TX|118,4310041
11810|4649|17:33.2|TX|365,4955347
11820|4653|57:55.9|TX|517,4941463
11821|4653|43:27.1|TX|1712,440541
11822|4653|13:07.4|TX|8429,633211
11823|4653|07:53.1|TX|13903,90253
11824|4653|29:11.6|TX|144,8520293
11833|4656|51:33.2|TX|114,6132352
11834|4656|36:02.0|TX|9607,760032
11835|4656|41:38.7|TX|7,219822795
11836|4656|41:58.2|TX|218,8149473
11837|4656|47:40.4|TX|81,47495588
11841|4657|04:35.9|TX|139,0520005
11842|4657|58:11.9|TX|822,2180672
11856|4664|42:58.3|TX|925,0975125
11857|4664|50:14.8|TX|875,8584292
11858|4664|52:43.8|TX|532,2812673
11859|4664|41:57.6|TX|191,6065157
11860|4664|55:00.8|TX|2,48106414
11878|4674|44:01.8|TX|1833,081922
11889|4680|31:04.3|TX|125,8899677
11890|4680|11:57.1|TX|176,1509518
11891|4680|48:15.5|TX|245,5113367
11899|4683|40:00.8|TX|6789,575668
11907|4688|57:57.2|TX|265,4539887
11916|4693|41:37.9|TX|104,5744392
11917|4693|52:10.1|TX|40,69290039
11918|4693|18:20.1|TX|307,3194215
11919|4693|07:21.1|TX|357,857586
11920|4693|07:04.4|TX|165,4102825
11932|4702|57:09.3|TX|62,65193189
11933|4702|30:07.0|TX|1154,873003
11934|4702|23:00.5|TX|729,6036119
11938|4703|56:43.0|TX|161,5495884
11939|4703|35:21.9|TX|1476,263687
11940|4703|08:44.0|TX|150,8645522
11941|4703|44:03.2|TX|94,96309482
11946|4704|09:42.3|TX|1756,144982
11947|4704|38:40.5|TX|523,6668464
11948|4704|09:28.6|TX|84,82263472
11949|4704|03:00.0|TX|3247,303445
11959|4708|15:36.1|TX|17,57949444
11960|4708|53:49.2|TX|9609,32017
11965|4709|20:37.2|TX|17,53086118
11966|4709|30:59.1|TX|49,55728816
11967|4709|05:29.0|TX|9098,965774
11968|4709|05:52.9|TX|751,9153648
11969|4709|24:00.6|TX|44,69339942
11974|4712|28:51.9|TX|628,8447975
11978|4713|39:41.1|TX|4738,711642
11985|4716|12:07.8|TX|10,88420002
11986|4716|58:31.9|TX|178,6706533
11987|4716|43:16.7|TX|2466,182874
11988|4716|05:23.3|TX|686,0667194
11989|4716|04:35.2|TX|251,031061
12003|4722|31:54.3|TX|436,4375919
12004|4722|13:46.7|TX|59328,66076
12005|4722|15:25.2|TX|202,5325244
12010|4725|32:31.8|TX|929,3014715
12011|4725|13:07.4|TX|11,77491903
12012|4725|47:45.2|TX|340,3977485
12013|4725|25:19.2|TX|3,126931854
12014|4725|01:46.3|TX|639,0885889
12019|4726|58:15.5|TX|164,5016293
12020|4726|10:39.8|TX|4,494408799
12021|4726|48:29.9|TX|1314,033878
12026|4727|53:33.4|TX|831,9091565
12031|4729|51:59.1|TX|105,5869227
12032|4729|32:08.6|TX|34753,7463
12037|4731|21:31.2|TX|81,43474755
12038|4731|50:05.8|TX|165,6433259
12039|4731|25:47.5|TX|4998,035856
12040|4731|34:58.3|TX|478,0980102
12048|4733|21:16.8|TX|10,56440873
12049|4733|09:05.3|TX|8,278180355
12055|4736|49:51.5|TX|514,1965111
12056|4736|14:28.0|TX|4276,396179
12057|4736|58:12.4|TX|143,1045723
12058|4736|08:38.1|TX|143,7638057
12059|4736|19:43.1|TX|60,81705078
12064|4737|11:23.5|TX|790,8273566
12065|4737|26:02.3|TX|278,8026842
12069|4738|33:51.8|TX|1057,381147
12070|4738|10:21.7|TX|216,7090121
12071|4738|35:00.0|TX|14,78255513
12072|4738|24:31.3|TX|327,9814253
12073|4738|35:26.4|TX|331,8083593
12079|4744|31:28.7|TX|2515,930547
12080|4744|40:18.7|TX|749,5298627
12081|4744|20:52.6|TX|2722,319248
12085|4745|22:07.0|TX|645,3929628
12089|4746|14:22.5|TX|4665,789584
12094|4747|55:58.7|TX|5,305354705
12095|4747|47:58.1|TX|37049,24996
12096|4747|07:32.0|TX|298,5094286
12107|4751|26:48.7|TX|80,29944839
12108|4751|59:53.5|TX|8739,613129
12109|4751|17:50.6|TX|57,51180672
12116|4753|46:50.6|TX|1192,424131
12117|4753|06:44.5|TX|109,709131
12125|4758|40:59.1|TX|870,3153346
12126|4758|50:02.3|TX|72,69993094
12127|4758|03:46.7|TX|95,77858527
12128|4758|52:08.5|TX|1966,965506
12129|4758|22:37.3|TX|323,3844823
12147|4767|23:58.0|TX|1428,165679
12154|4770|03:07.8|TX|928,9071565
12155|4770|20:39.1|TX|630,9450685
12156|4770|30:30.2|TX|54,6286618
12161|4772|43:50.2|TX|84,88888129
12162|4772|50:02.3|TX|93,95046485
12167|4774|43:37.3|TX|120,982517
12168|4774|26:46.8|TX|953,2731808
12176|4778|00:49.7|TX|166,8171128
12177|4778|31:43.6|TX|32,2083428
12178|4778|07:59.7|TX|115,085309
12183|4779|05:04.8|TX|6354,051554
12184|4779|21:24.7|TX|214,040146
12185|4779|06:58.6|TX|353,9448766
12186|4779|15:47.3|TX|2151,656903
12187|4779|36:53.4|TX|49,74893854
12199|4786|49:26.3|TX|17,36078538
12200|4786|52:08.1|TX|456,6770003
12201|4786|24:20.9|TX|3144,418176
12202|4786|09:39.5|TX|311,2373263
12207|4787|19:59.8|TX|36,88664038
12216|4790|15:25.6|TX|784,7682638
12217|4790|42:13.7|TX|30,90709095
12218|4790|48:03.0|TX|36,09997724
12219|4790|44:07.9|TX|90,27572961
12220|4790|42:44.7|TX|478,5632865
12224|4792|47:24.5|TX|17485,36057
12225|4792|51:07.7|TX|1952,008416
12226|4792|19:31.2|TX|100,0400496
12227|4792|10:55.6|TX|814,5880615
12228|4792|55:47.6|TX|208,462357
12247|4801|19:59.8|TX|206,7038978
12248|4801|02:41.1|TX|213,307149
12255|4804|02:35.4|TX|1181,358643
12256|4804|31:27.0|TX|63,15321407
12257|4804|54:27.7|TX|328,8230886
12258|4804|49:48.2|TX|1817,417313
12263|4806|37:41.3|TX|9259,449308
12264|4806|59:06.0|TX|37,68638505
12265|4806|26:57.0|TX|21,63708544
12273|4809|57:53.5|TX|10,64769561
12274|4809|03:35.9|TX|79,27094566
12275|4809|37:12.5|TX|712,9348441
12279|4810|16:38.3|TX|969,5189127
12280|4810|10:32.1|TX|672,4657076
12281|4810|29:02.7|TX|68,3995208
12289|4812|41:27.3|TX|571,4742048
12290|4812|08:14.5|TX|218,4315131
12291|4812|16:00.5|TX|15,57994565
12304|4819|14:49.3|TX|26,1961265
12305|4819|51:04.2|TX|22,63921975
12306|4819|02:09.2|TX|2695,757866
12307|4819|10:31.1|TX|1934,727014
12320|4828|09:26.2|TX|409,914188
12321|4828|45:43.0|TX|181,9141033
12322|4828|44:29.6|TX|199,6068647
12323|4828|59:03.7|TX|422,3815959
12327|4830|19:28.4|TX|692,7720916
12328|4830|01:30.7|TX|15213,48826
12329|4830|08:22.7|TX|806,3308219
12333|4831|55:07.5|TX|9,477567678
12334|4831|38:56.6|TX|1321,420205
12335|4831|08:52.8|TX|192,9201733
12351|4837|58:09.6|TX|632,3373255
12352|4837|36:47.6|TX|37,62189379
12353|4837|04:54.6|TX|1000,545887
12361|4842|53:59.1|TX|2620,29567
12362|4842|40:53.0|TX|574,8475997
12368|4845|21:24.8|TX|85,31268333
12402|4866|37:46.0|TX|434,6026558
12403|4866|46:23.2|TX|74,45852363
12404|4866|47:24.8|TX|428,0380073
12410|4871|27:09.9|TX|287,4998712
12411|4871|31:27.8|TX|5,750506277
12412|4871|10:45.2|TX|13,07002977
12417|4874|36:10.3|TX|645,6167469
12422|4875|33:00.8|TX|170,7734049
12427|4876|18:37.2|TX|118,5292297
12428|4876|29:27.7|TX|12,02865865
12429|4876|17:34.3|TX|267,4367398
12430|4876|14:58.8|TX|40,72097377
12436|4881|15:28.3|TX|135,8533141
12449|4886|28:59.8|TX|2054,794192
12459|4889|49:58.7|TX|6088,899479
12460|4889|39:26.7|TX|713,5580339
12461|4889|25:44.4|TX|54,95266955
12465|4890|19:15.0|TX|68,4210248
12466|4890|00:26.9|TX|1929,05268
12471|4892|54:32.8|TX|908,2519812
12472|4892|45:27.3|TX|158,9917378
12473|4892|13:25.1|TX|82,67888804
12474|4892|04:43.2|TX|40,35417083
12479|4895|48:34.9|TX|1208,710735
12480|4895|35:26.9|TX|405,2196345
12481|4895|17:20.1|TX|33,10507911
12482|4895|22:40.6|TX|393,8245948
12483|4895|10:57.7|TX|3493,800329
12496|4899|31:47.6|TX|284,5788468
12497|4899|33:24.3|TX|1227,812429
12498|4899|43:32.9|TX|187,730967
12499|4899|49:29.8|TX|17,26183164
12500|4899|48:07.0|TX|44,54174605
12505|4900|55:25.9|TX|39,16293092
12506|4900|41:29.7|TX|17943,80486
12507|4900|43:59.6|TX|38,83718015
12508|4900|45:17.8|TX|31,88143723
12521|4905|28:02.5|TX|2815,495785
12522|4905|21:37.7|TX|11401,10423
12523|4905|27:44.9|TX|23,82268211
12524|4905|21:54.9|TX|43,31985735
12525|4905|02:39.4|TX|128,8052639
12531|4907|20:37.1|TX|54,5570211
12532|4907|22:23.6|TX|10327,14463
12544|4911|16:04.2|TX|8,932133438
12545|4911|33:36.2|TX|91,79471874
12546|4911|30:05.3|TX|461,287456
12547|4911|37:45.9|TX|16185,07871
12555|4914|08:28.8|TX|1521,373234
12562|4918|36:14.7|TX|79,99642414
12563|4918|10:59.3|TX|199,9582679
12564|4918|30:25.2|TX|48,62623715
12565|4918|23:20.2|TX|443,6402175
12570|4921|42:11.2|TX|21127,07015
12571|4921|34:05.6|TX|246,0837805
12572|4921|59:43.9|TX|121,8096765
12573|4921|04:57.3|TX|375,6687971
12578|4922|53:54.5|TX|218,6156448
12579|4922|29:52.1|TX|384,7072382
12583|4923|19:59.6|TX|76,96345556
12584|4923|29:24.1|TX|114,5040711
12585|4923|50:58.7|TX|137,6985621
12590|4924|20:42.7|TX|360,0227111
12591|4924|29:23.4|TX|2,067709146
12592|4924|01:05.4|TX|19,18320027
12597|4925|17:00.2|TX|20,45686484
12598|4925|39:38.1|TX|602,5334587
12599|4925|37:20.3|TX|21,31507448
12600|4925|20:04.3|TX|57,06289337
12610|4932|37:30.6|TX|209,97165
12611|4932|00:29.2|TX|1944,938763
12612|4932|23:38.7|TX|1392,162328
12613|4932|46:19.1|TX|454,7541613
12631|4940|36:30.3|TX|132,1028765
12632|4940|07:47.4|TX|445,3136975
12633|4940|19:09.9|TX|7,825678804
12634|4940|03:20.8|TX|5643,488252
12639|4941|27:50.2|TX|14,71674378
12640|4941|13:59.4|TX|278,6780264
12641|4941|02:40.6|TX|138,8618088
12648|4950|49:24.1|TX|18,78699375
12649|4950|37:03.8|TX|597,2510334
12650|4950|58:18.3|TX|141,6555399
12651|4950|09:19.3|TX|312,0166383
12658|4952|06:41.3|TX|2052,459824
12665|4957|57:21.1|TX|17,49065827
12666|4957|46:54.2|TX|2249,40137
12667|4957|37:09.8|TX|85,33768062
12668|4957|56:53.7|TX|217,7828866
12669|4957|00:32.4|TX|752,0689312
12675|4962|55:03.3|TX|244,0058741
12676|4962|23:53.3|TX|692,9581224
12677|4962|25:51.9|TX|145,7442954
12686|4966|40:24.9|TX|1742,189939
12687|4966|38:52.1|TX|61,80737112
12688|4966|30:29.2|TX|42,03822531
12689|4966|56:57.8|TX|337,5285251
12690|4966|19:23.6|TX|73,6790138
12696|4970|22:04.6|TX|866,2807869
12697|4970|03:34.2|TX|28,19816078
12698|4970|00:35.2|TX|11,72495088
12699|4970|44:25.5|TX|2354,020905
12700|4970|32:38.0|TX|39,21421788
12731|4991|53:17.0|TX|1193,53243
12732|4991|51:20.9|TX|291,3727944
12733|4991|21:27.4|TX|139,4360517
12734|4991|30:12.0|TX|429,7618948
12735|4991|53:33.2|TX|847,0212442
12743|4998|27:23.4|TX|71,16245182
12744|4998|10:05.4|TX|328,5017241
12745|4998|10:26.9|TX|473,2548416
12746|4998|58:12.9|TX|13,88223937
12751|4999|07:42.2|TX|31,1048081
12752|4999|40:29.5|TX|74,7327907
12753|4999|22:31.7|TX|35774,17272
12754|4999|27:19.8|TX|79,86659758
12755|4999|43:01.8|TX|124,606009
